"sku","sales_channel","amount"
"BL_PEL_DCSNDL","linenthings","600.0000"
"BL_PEL_DCSNKL","purelinen","380.0000"
"BL_PEL_DCSNKL","linenthings","900.0000"
"BL_PEL_DCSNKSL","purelinen","280.0000"
"BL_PEL_DCSNKSL","linenthings","600.0000"
"BL_PEL_DCSWKL","purelinen","380.0000"
"BL_PEL_DCSWKL","linenthings","900.0000"
"BL_PEL_DCWDL","purelinen","300.0000"
"BL_PEL_DCWDL","linenthings","600.0000"
"BL_PEL_DCWKSL","purelinen","280.0000"
"BL_PEL_DCWKSL","linenthings","600.0000"
"BL_PEL_DCWQL","purelinen","360.0000"
"BL_PEL_DCWQL","linenthings","800.0000"
"BL_PEL_DCWSL","purelinen","250.0000"
"BL_PEL_DCWSL","linenthings","500.0000"
"BL_PEL_DCWSNSL","purelinen","250.0000"
"BL_PEL_DCWSNSL","linenthings","500.0000"
"BL_PEL_FSND","purelinen","260.0000"
"BL_PEL_FSND","linenthings","260.0000"
"BL_PEL_FSWKS","purelinen","250.0000"
"BL_PEL_FSWKS","linenthings","250.0000"
"BL_PEL_FSWS","purelinen","240.0000"
"BL_PEL_FSWS","linenthings","240.0000"
"BL_PEL_PCN48L","purelinen","45.0000"
"BL_PEL_PCN48L","linenthings","90.0000"
"BL_PEL_PCN65L","purelinen","45.0000"
"BL_PEL_PCN65L","linenthings","130.0000"
"BL_PEL_PCNE48L","purelinen","45.0000"
"BL_PEL_PCNE48L","linenthings","90.0000"
"BL_PEL_PCNE65L","purelinen","45.0000"
"BL_PEL_PCNE65L","linenthings","130.0000"
"BL_PEL_PCOWE65L","purelinen","45.0000"
"BL_PEL_PCOWE65L","linenthings","130.0000"
"BL_PEL_PCSKN","purelinen","50.0000"
"BL_PEL_PCSKN","linenthings","120.0000"
"BL_PEL_PCSKW","purelinen","50.0000"
"BL_PEL_PCSKW","linenthings","120.0000"
"BL_PEL_PCW48L","purelinen","45.0000"
"BL_PEL_PCW48L","linenthings","90.0000"
"BL_PEL_PCW65L","purelinen","45.0000"
"BL_PEL_PCW65L","linenthings","130.0000"
"BL_PEL_PCWE48L","purelinen","45.0000"
"BL_PEL_PCWE48L","linenthings","90.0000"
"BL_PEL_TSNKL","purelinen","250.0000"
"BL_PEL_TSNKL","linenthings","600.0000"
"BL_PEL_TSNQL","purelinen","240.0000"
"BL_PEL_TSNQL","linenthings","500.0000"
"BL_PEL_TSSMKSL","purelinen","200.0000"
"BL_PEL_TSSMKSL","linenthings","400.0000"
"BL_PEL_TSSNDL","purelinen","220.0000"
"BL_PEL_TSSNDL","linenthings","500.0000"
"BL_PEL_TSSNSL","purelinen","190.0000"
"BL_PEL_TSSNSL","linenthings","350.0000"
"BL_PEL_TSWDL","purelinen","220.0000"
"BL_PEL_TSWDL","linenthings","500.0000"
"BL_PEL_TSWKL","purelinen","250.0000"
"BL_PEL_TSWKL","linenthings","600.0000"
"BL_PEL_TSWKS","purelinen","200.0000"
"BL_PEL_TSWKS","linenthings","200.0000"
"BL_PEL_TSWKSL","purelinen","200.0000"
"BL_PEL_TSWKSL","linenthings","400.0000"
"BL_PEL_TSWQL","purelinen","240.0000"
"BL_PEL_TSWQL","linenthings","500.0000"
"BL_PEL_TSWS","purelinen","190.0000"
"BL_PEL_TSWS","linenthings","190.0000"
"BL_PEL_TSWSL","purelinen","190.0000"
"BL_PEL_TSWSL","linenthings","350.0000"
"BL_PESW","purelinen",NULL
"BL_PESW","linenthings",NULL
"BL_PESW_DCND","purelinen","400.0000"
"BL_PESW_DCND","linenthings","1340.0000"
"BL_PESW_DCNK","purelinen","850.0000"
"BL_PESW_DCNK","linenthings","1700.0000"
"BL_PESW_DCSNQ","purelinen","780.0000"
"BL_PESW_DCSNQ","linenthings","1560.0000"
"BL_PESW_DCTD","purelinen","670.0000"
"BL_PESW_DCTD","linenthings","1340.0000"
"BL_PESW_DCTK","purelinen","850.0000"
"BL_PESW_DCTK","linenthings","1700.0000"
"BL_PESW_DCTQ","purelinen","780.0000"
"BL_PESW_DCTQ","linenthings","1560.0000"
"BL_PESW_DCWD","purelinen","400.0000"
"BL_PESW_DCWD","linenthings","1340.0000"
"BL_PESW_DCWK","purelinen","850.0000"
"BL_PESW_DCWK","linenthings","1700.0000"
"BL_PESW_DCWQ","purelinen","780.0000"
"BL_PESW_DCWQ","linenthings","1560.0000"
"BL_PESW_FSND","purelinen","550.0000"
"BL_PESW_FSND","linenthings","1100.0000"
"BL_PESW_FSNQ","purelinen","570.0000"
"BL_PESW_FSNQ","linenthings","1140.0000"
"BL_PESW_FSSNK","purelinen","610.0000"
"BL_PESW_FSSNK","linenthings","1220.0000"
"BL_PESW_FSSTD","purelinen","550.0000"
"BL_PESW_FSSTD","linenthings","1100.0000"
"BL_PESW_FSSTK","purelinen","610.0000"
"BL_PESW_FSSTK","linenthings","1220.0000"
"BL_PESW_FSSTQ","purelinen","570.0000"
"BL_PESW_FSSTQ","linenthings","1140.0000"
"BL_PESW_FSWD","purelinen","550.0000"
"BL_PESW_FSWD","linenthings","1100.0000"
"BL_PESW_FSWK","purelinen","610.0000"
"BL_PESW_FSWK","linenthings","1220.0000"
"BL_PESW_FSWQ","purelinen","570.0000"
"BL_PESW_FSWQ","linenthings","1140.0000"
"BL_PESW_PCE65","purelinen","100.0000"
"BL_PESW_PCE65","linenthings","200.0000"
"BL_PESW_PCET48","purelinen","100.0000"
"BL_PESW_PCET48","linenthings","200.0000"
"BL_PESW_PCN48","purelinen","100.0000"
"BL_PESW_PCN48","linenthings","200.0000"
"BL_PESW_PCN65","purelinen","100.0000"
"BL_PESW_PCN65","linenthings","200.0000"
"BL_PESW_PCW48","purelinen","100.0000"
"BL_PESW_PCW48","linenthings","200.0000"
"BL_PESW_PCW65 	","purelinen","100.0000"
"BL_PESW_PCW65 	","linenthings","200.0000"
"BL_PESW_TSND","purelinen","220.0000"
"BL_PESW_TSND","linenthings","900.0000"
"BL_PESW_TSNK","purelinen","500.0000"
"BL_PESW_TSNK","linenthings","1000.0000"
"BL_PESW_TSNQ","purelinen","250.0000"
"BL_PESW_TSNQ","linenthings","940.0000"
"BL_PESW_TSTD","purelinen","450.0000"
"BL_PESW_TSTD","linenthings","900.0000"
"BL_PESW_TSTK","purelinen","500.0000"
"BL_PESW_TSTK","linenthings","1000.0000"
"BL_PESW_TSTQ","purelinen","470.0000"
"BL_PESW_TSTQ","linenthings","940.0000"
"BL_PESW_TSWD","purelinen","450.0000"
"BL_PESW_TSWD","linenthings","900.0000"
"BL_PESW_TSWK","purelinen","500.0000"
"BL_PESW_TSWK","linenthings","1000.0000"
"BL_PESW_TSWQ","purelinen","250.0000"
"BL_PESW_TSWQ","linenthings","940.0000"
"BL_TSDPB","purelinen","450.0000"
"BL_TSDPB","linenthings","900.0000"
"BL_TSDSG","purelinen","450.0000"
"BL_TSDSG","linenthings","900.0000"
"BL_ULDFSDR","purelinen","550.0000"
"BL_ULDFSDR","linenthings","1100.0000"
"BL_ULDN","purelinen","550.0000"
"BL_ULDN","linenthings","1100.0000"
"BL_ULDPB","purelinen","670.0000"
"BL_ULDPB","linenthings","1340.0000"
"BL_ULFSDOP","purelinen","550.0000"
"BL_ULFSDOP","linenthings","1100.0000"
"BL_ULFSDPB","purelinen","550.0000"
"BL_ULFSDPB","linenthings","1100.0000"
"BL_ULFSDS","purelinen","550.0000"
"BL_ULFSDS","linenthings","1100.0000"
"BL_ULFSDSG","purelinen","550.0000"
"BL_ULFSDSG","linenthings","1100.0000"
"BL_ULSW","purelinen",NULL
"BL_ULSW","linenthings",NULL
"BL_ULSW_DCDRK","purelinen","850.0000"
"BL_ULSW_DCDRK","linenthings","1700.0000"
"BL_ULSW_DCDRQ","purelinen","780.0000"
"BL_ULSW_DCDRQ","linenthings","1560.0000"
"BL_ULSW_DCKDE","purelinen","640.0000"
"BL_ULSW_DCKDE","linenthings","1700.0000"
"BL_ULSW_DCNK","purelinen","850.0000"
"BL_ULSW_DCNK","linenthings","1700.0000"
"BL_ULSW_DCNQ","purelinen","780.0000"
"BL_ULSW_DCNQ","linenthings","1560.0000"
"BL_ULSW_DCOPK","purelinen","850.0000"
"BL_ULSW_DCOPK","linenthings","1700.0000"
"BL_ULSW_DCOPQ","purelinen","780.0000"
"BL_ULSW_DCOPQ","linenthings","1560.0000"
"BL_ULSW_DCQDE","purelinen","780.0000"
"BL_ULSW_DCQDE","linenthings","1560.0000"
"BL_ULSW_DCQS","purelinen","780.0000"
"BL_ULSW_DCQS","linenthings","1560.0000"
"BL_ULSW_DCSGK","purelinen","640.0000"
"BL_ULSW_DCSGK","linenthings","1700.0000"
"BL_ULSW_DCSGQ","purelinen","780.0000"
"BL_ULSW_DCSGQ","linenthings","1560.0000"
"BL_ULSW_FSDRK","purelinen","610.0000"
"BL_ULSW_FSDRK","linenthings","1220.0000"
"BL_ULSW_FSDRQ","purelinen","570.0000"
"BL_ULSW_FSDRQ","linenthings","1140.0000"
"BL_ULSW_FSKDE","purelinen","610.0000"
"BL_ULSW_FSKDE","linenthings","1220.0000"
"BL_ULSW_FSKQ","purelinen","610.0000"
"BL_ULSW_FSKQ","linenthings","1220.0000"
"BL_ULSW_FSNK","purelinen","570.0000"
"BL_ULSW_FSNK","linenthings","1140.0000"
"BL_ULSW_FSOGK","purelinen","390.0000"
"BL_ULSW_FSOGK","linenthings","1220.0000"
"BL_ULSW_FSOPQ","purelinen","570.0000"
"BL_ULSW_FSOPQ","linenthings","1140.0000"
"BL_ULSW_FSQDE","purelinen","570.0000"
"BL_ULSW_FSQDE","linenthings","1140.0000"
"BL_ULSW_FSQS","purelinen","570.0000"
"BL_ULSW_FSQS","linenthings","1140.0000"
"BL_ULSW_FSSGK","purelinen","610.0000"
"BL_ULSW_FSSGK","linenthings","1220.0000"
"BL_ULSW_FSSGQ","purelinen","570.0000"
"BL_ULSW_FSSGQ","linenthings","1140.0000"
"BL_ULSW_PC48x73","purelinen","100.0000"
"BL_ULSW_PC48x73","linenthings","200.0000"
"BL_ULSW_PCDE65x65","purelinen","100.0000"
"BL_ULSW_PCDE65x65","linenthings","200.0000"
"BL_ULSW_PCDR48","purelinen","100.0000"
"BL_ULSW_PCDR48","linenthings","200.0000"
"BL_ULSW_PCDR65","purelinen","100.0000"
"BL_ULSW_PCDR65","linenthings","200.0000"
"BL_ULSW_PCN48","purelinen","100.0000"
"BL_ULSW_PCN48","linenthings","200.0000"
"BL_ULSW_PCN65","purelinen","100.0000"
"BL_ULSW_PCN65","linenthings","200.0000"
"BL_ULSW_PCOG48","purelinen","100.0000"
"BL_ULSW_PCOG48","linenthings","200.0000"
"BL_ULSW_PCOG65","purelinen","100.0000"
"BL_ULSW_PCOG65","linenthings","200.0000"
"BL_ULSW_PCS48x73","purelinen","100.0000"
"BL_ULSW_PCS48x73","linenthings","200.0000"
"BL_ULSW_PCS65x65","purelinen","100.0000"
"BL_ULSW_PCS65x65","linenthings","200.0000"
"BL_ULSW_PCSG48","purelinen","100.0000"
"BL_ULSW_PCSG48","linenthings","200.0000"
"BL_ULSW_PCSG65","purelinen","100.0000"
"BL_ULSW_PCSG65","linenthings","200.0000"
"BL_ULSW_TCOGK","purelinen","500.0000"
"BL_ULSW_TCOGK","linenthings","1000.0000"
"BL_ULSW_TSDRK","purelinen","500.0000"
"BL_ULSW_TSDRK","linenthings","1000.0000"
"BL_ULSW_TSDRQ","purelinen","470.0000"
"BL_ULSW_TSDRQ","linenthings","940.0000"
"BL_ULSW_TSKDE","purelinen","500.0000"
"BL_ULSW_TSKDE","linenthings","1000.0000"
"BL_ULSW_TSKS","purelinen","500.0000"
"BL_ULSW_TSKS","linenthings","1000.0000"
"BL_ULSW_TSNK","purelinen","500.0000"
"BL_ULSW_TSNK","linenthings","1000.0000"
"BL_ULSW_TSNQ","purelinen","470.0000"
"BL_ULSW_TSNQ","linenthings","940.0000"
"BL_ULSW_TSNUK","purelinen","610.0000"
"BL_ULSW_TSNUK","linenthings","1220.0000"
"BL_ULSW_TSOGK","purelinen","500.0000"
"BL_ULSW_TSOGK","linenthings","1000.0000"
"BL_ULSW_TSOGQ","purelinen","470.0000"
"BL_ULSW_TSOGQ","linenthings","940.0000"
"BL_ULSW_TSOPQ","purelinen","470.0000"
"BL_ULSW_TSOPQ","linenthings","940.0000"
"BL_ULSW_TSQDE","purelinen","470.0000"
"BL_ULSW_TSQDE","linenthings","940.0000"
"BL_ULSW_TSQS","purelinen","470.0000"
"BL_ULSW_TSQS","linenthings","940.0000"
"BL_ULTSDDR","purelinen","450.0000"
"BL_ULTSDDR","linenthings","900.0000"
"BL_ULTSDN","purelinen","450.0000"
"BL_ULTSDN","linenthings","900.0000"
"BL_ULTSDOG","purelinen","450.0000"
"BL_ULTSDOG","linenthings","900.0000"
"BL_ULTSDS","purelinen","450.0000"
"BL_ULTSDS","linenthings","900.0000"
"BL_UL_DCKS","purelinen","640.0000"
"BL_UL_DCKS","linenthings","1700.0000"
"BL_UL_FSDRK","purelinen","610.0000"
"BL_UL_FSDRK","linenthings","1140.0000"
"CL_ALX_NSA_1","purelinen","60.0000"
"CL_ALX_NSA_1","linenthings","134.9900"
"CL_ALX_NSA_2","purelinen","60.0000"
"CL_ALX_NSA_2","linenthings","134.9900"
"CL_ALX_NSA_3","purelinen","60.0000"
"CL_ALX_NSA_3","linenthings","134.9900"
"CL_ALX_NSA_4","purelinen","60.0000"
"CL_ALX_NSA_4","linenthings","134.9900"
"CL_ALX_PyA_1","purelinen","80.0000"
"CL_ALX_PyA_1","linenthings","179.9900"
"CL_ALX_PyA_2","purelinen","80.0000"
"CL_ALX_PyA_2","linenthings","179.9900"
"CL_ALX_PyA_3","purelinen","80.0000"
"CL_ALX_PyA_3","linenthings","179.9900"
"CL_ALX_PyA_4","purelinen","80.0000"
"CL_ALX_PyA_4","linenthings","179.9900"
"CL_BAL_NDB_1","purelinen","45.0000"
"CL_BAL_NDB_1","linenthings","99.9900"
"CL_BAL_NDB_2","purelinen","45.0000"
"CL_BAL_NDB_2","linenthings","99.9900"
"CL_BAL_NDB_3","purelinen","45.0000"
"CL_BAL_NDB_3","linenthings","99.9900"
"CL_BAL_NDB_4","purelinen","45.0000"
"CL_BAL_NDB_4","linenthings","99.9900"
"CL_BAL_PyBL_1","purelinen","35.0000"
"CL_BAL_PyBL_1","linenthings","79.9900"
"CL_BAL_PyBL_2","purelinen","35.0000"
"CL_BAL_PyBL_2","linenthings","79.9900"
"CL_BAL_PyBL_3","purelinen","35.0000"
"CL_BAL_PyBL_3","linenthings","79.9900"
"CL_BAL_PyBL_4","purelinen","35.0000"
"CL_BAL_PyBL_4","linenthings","79.9900"
"CL_BAL_PYBS_1","purelinen","45.0000"
"CL_BAL_PYBS_1","linenthings","99.9900"
"CL_BAL_PYBS_2","purelinen","45.0000"
"CL_BAL_PYBS_2","linenthings","99.9900"
"CL_BAL_PYBS_3","purelinen","45.0000"
"CL_BAL_PYBS_3","linenthings","99.9900"
"CL_BAL_PYBS_4","purelinen","45.0000"
"CL_BAL_PYBS_4","linenthings","99.9900"
"CL_MASK","purelinen","3000.0000"
"CL_MASK","linenthings","180.0000"
"CL_MASKCOTTONEMB","linenthings",NULL
"CL_MASKG","linenthings","50.0000"
"CL_MASKPLA","linenthings",NULL
"CL_MASKSB","linenthings","50.0000"
"CL_MASKW","linenthings","50.0000"
"CO_A","purelinen","9.0000"
"CO_A","linenthings","9.0000"
"CO_AM","purelinen","9.0000"
"CO_AMRC","purelinen","9.0000"
"CO_B","purelinen","9.0000"
"CO_CAS","purelinen","9.0000"
"CO_CHAM","purelinen","9.0000"
"CO_D","purelinen","9.0000"
"CO_EL","purelinen","9.0000"
"CO_EL","linenthings","9.0000"
"CO_HB","purelinen","9.0000"
"CO_HUG","purelinen","9.0000"
"CO_IS","purelinen","9.0000"
"CO_LOGO","purelinen","9.0000"
"CO_NAT","purelinen","9.0000"
"CO_NAT","linenthings","9.0000"
"CO_SB","purelinen","9.0000"
"FA_106003BG","purelinen","60.0000"
"FA_106003BG","linenthings","90.0000"
"FA_106003BG_GROUP","purelinen",NULL
"FA_106003BG_GROUP","linenthings",NULL
"FA_1072_SWW_GROUP","purelinen",NULL
"FA_1072_SWW_GROUP","linenthings",NULL
"FA_1557","purelinen","60.0000"
"FA_1557","linenthings","90.0000"
"FA_156043CG","purelinen","60.0000"
"FA_156043CG","linenthings","90.0000"
"FA_156043C_GROUP","purelinen",NULL
"FA_156043C_GROUP","linenthings",NULL
"FA_156043WB","purelinen","60.0000"
"FA_156043WB","linenthings","90.0000"
"FA_156043WB_GROUP","purelinen",NULL
"FA_156043WB_GROUP","linenthings",NULL
"FA_156043WN","purelinen","60.0000"
"FA_156043WN","linenthings","90.0000"
"FA_156043WN_GROUP","purelinen",NULL
"FA_156043WN_GROUP","linenthings",NULL
"FA_156143OG","purelinen","60.0000"
"FA_156143OG","linenthings","90.0000"
"FA_156143OG_GROUP","purelinen",NULL
"FA_156143OG_GROUP","linenthings",NULL
"FA_1566","purelinen","60.0000"
"FA_1566","linenthings","90.0000"
"FA_1566_GROUP","purelinen",NULL
"FA_1566_GROUP","linenthings",NULL
"FA_3040","purelinen","60.0000"
"FA_3040","linenthings","60.0000"
"FA_3040_GROUP","purelinen",NULL
"FA_3040_GROUP","linenthings",NULL
"FA_319N","purelinen","22.0000"
"FA_319N","linenthings","30.0000"
"FA_319N_GROUP","purelinen",NULL
"FA_319N_GROUP","linenthings",NULL
"FA_491OW","purelinen","60.0000"
"FA_491OW","linenthings","90.0000"
"FA_491SN","purelinen","60.0000"
"FA_491SN","linenthings","90.0000"
"FA_492B","purelinen","30.0000"
"FA_492B","linenthings","20.0000"
"FA_492Bl","purelinen","30.0000"
"FA_492Bl","linenthings","20.0000"
"FA_492Bl_GROUP","purelinen",NULL
"FA_492Bl_GROUP","linenthings",NULL
"FA_492B_GROUP","purelinen",NULL
"FA_492B_GROUP","linenthings",NULL
"FA_492N","purelinen","30.0000"
"FA_492N","linenthings","20.0000"
"FA_492N_GROUP","purelinen",NULL
"FA_492N_GROUP","linenthings",NULL
"FA_492R","purelinen","30.0000"
"FA_492R","linenthings","20.0000"
"FA_492R_GROUP","purelinen",NULL
"FA_492R_GROUP","linenthings",NULL
"FA_506074OW","purelinen","60.0000"
"FA_506074OW","linenthings","80.0000"
"FA_506074W_GROUP","purelinen",NULL
"FA_506074W_GROUP","linenthings",NULL
"FA_876","purelinen","60.0000"
"FA_876","linenthings","60.0000"
"FA_876OW","purelinen","60.0000"
"FA_876OW","linenthings","60.0000"
"FA_876OW_GROUP","purelinen",NULL
"FA_876OW_GROUP","linenthings",NULL
"FA_876SN","linenthings","60.0000"
"FA_876_GROUP","purelinen",NULL
"FA_876_GROUP","linenthings",NULL
"FA_902GG","purelinen","110.0000"
"FA_902GG","linenthings","150.0000"
"FA_902GG_GROUP","purelinen",NULL
"FA_902GG_GROUP","linenthings",NULL
"FA_904I","purelinen","89.0000"
"FA_904I","linenthings","215.0000"
"FA_910","purelinen","120.0000"
"FA_910","linenthings","120.0000"
"FA_910_GROUP","purelinen",NULL
"FA_910_GROUP","linenthings",NULL
"FA_911","purelinen","120.0000"
"FA_911","linenthings","120.0000"
"FA_911_GROUP","purelinen",NULL
"FA_911_GROUP","linenthings",NULL
"FA_912","purelinen","120.0000"
"FA_912","linenthings","120.0000"
"FA_912_GROUP","purelinen",NULL
"FA_912_GROUP","linenthings",NULL
"FA_916","purelinen","90.0000"
"FA_916","linenthings","120.0000"
"FA_916_GROUP","purelinen",NULL
"FA_916_GROUP","linenthings",NULL
"FA_H","purelinen","80.0000"
"FA_H","linenthings","50.0000"
"FA_H_GROUP","purelinen",NULL
"FA_H_GROUP","linenthings",NULL
"FA_MONKS","purelinen","80.0000"
"FA_MONKS","linenthings","120.0000"
"FA_MONKS_GROUP","purelinen",NULL
"FA_MONKS_GROUP","linenthings",NULL
"FA_SW_DE","purelinen","150.0000"
"FA_SW_DE","linenthings","170.0000"
"FA_SW_DE_GROUP","purelinen",NULL
"FA_SW_DE_GROUP","linenthings",NULL
"FA_SW_DR","purelinen","150.0000"
"FA_SW_DR","linenthings","170.0000"
"FA_SW_DR_GROUP","purelinen",NULL
"FA_SW_DR_GROUP","linenthings",NULL
"FA_SW_N","purelinen","150.0000"
"FA_SW_N","linenthings","170.0000"
"FA_SW_NU","purelinen","150.0000"
"FA_SW_NU","linenthings","170.0000"
"FA_SW_NU_GROUP","purelinen",NULL
"FA_SW_NU_GROUP","linenthings",NULL
"FA_SW_N_GROUP","purelinen",NULL
"FA_SW_N_GROUP","linenthings",NULL
"FA_SW_OG","purelinen","150.0000"
"FA_SW_OG","linenthings","170.0000"
"FA_SW_OG_GROUP","purelinen",NULL
"FA_SW_OG_GROUP","linenthings",NULL
"FA_SW_S","purelinen","150.0000"
"FA_SW_S","linenthings","170.0000"
"FA_SW_SG","purelinen","150.0000"
"FA_SW_SG","linenthings","170.0000"
"FA_SW_SG_GROUP","purelinen",NULL
"FA_SW_SG_GROUP","linenthings",NULL
"FA_SW_S_GROUP","purelinen",NULL
"FA_SW_S_GROUP","linenthings",NULL
"FA_SW_T","purelinen","150.0000"
"FA_SW_T","linenthings","170.0000"
"FA_SW_T_GROUP","purelinen",NULL
"FA_SW_T_GROUP","linenthings",NULL
"FA_SW_W","purelinen","150.0000"
"FA_SW_W","linenthings","170.0000"
"FA_YD_106003B","purelinen","60.0000"
"FA_YD_106003B","linenthings","80.0000"
"FA_YD_106003B_GROUP","purelinen",NULL
"FA_YD_106003B_GROUP","linenthings",NULL
"FA_YD_106003C","purelinen","60.0000"
"FA_YD_106003C","linenthings","80.0000"
"FA_YD_106003C_GROUP","purelinen",NULL
"FA_YD_106003C_GROUP","linenthings",NULL
"FA_YD_106003LP","purelinen","60.0000"
"FA_YD_106003LP","linenthings","80.0000"
"FA_YD_106003LP_GROUP","purelinen",NULL
"FA_YD_106003LP_GROUP","linenthings",NULL
"FA_YD_106003N","purelinen","60.0000"
"FA_YD_106003N","linenthings","80.0000"
"FA_YD_106003N_GROUP","purelinen",NULL
"FA_YD_106003N_GROUP","linenthings",NULL
"FA_YD_106003W","purelinen","60.0000"
"FA_YD_106003W","linenthings","80.0000"
"FA_YD_876B","purelinen","60.0000"
"FA_YD_876B","linenthings","60.0000"
"FA_YD_876B_GROUP","purelinen",NULL
"FA_YD_876B_GROUP","linenthings",NULL
"FA_YD_876CI","purelinen","60.0000"
"FA_YD_876CI","linenthings","60.0000"
"FA_YD_876CI_GROUP","purelinen",NULL
"FA_YD_876CI_GROUP","linenthings",NULL
"FA_YD_876CO","purelinen","60.0000"
"FA_YD_876CO","linenthings","60.0000"
"FA_YD_876CO_GROUP","purelinen",NULL
"FA_YD_876CO_GROUP","linenthings",NULL
"FA_YD_876CR","purelinen","60.0000"
"FA_YD_876CR_GROUP","purelinen",NULL
"FA_YD_876D","purelinen","60.0000"
"FA_YD_876D","linenthings","60.0000"
"FA_YD_876D_GROUP","purelinen",NULL
"FA_YD_876D_GROUP","linenthings",NULL
"FA_YD_876FN","purelinen","60.0000"
"FA_YD_876FN_GROUP","purelinen",NULL
"FA_YD_876OG","purelinen","60.0000"
"FA_YD_876OG","linenthings","60.0000"
"FA_YD_876OG_GROUP","purelinen",NULL
"FA_YD_876OG_GROUP","linenthings",NULL
"FA_YD_876PB","purelinen","60.0000"
"FA_YD_876PB","linenthings","60.0000"
"FA_YD_876PB_GROUP","purelinen",NULL
"FA_YD_876PB_GROUP","linenthings",NULL
"FA_YD_876SCG","purelinen","60.0000"
"FA_YD_876SCG","linenthings","60.0000"
"FA_YD_876SP_GROUP","purelinen",NULL
"FA_YD_876SP_GROUP","linenthings",NULL
"FA_YD_876TG","purelinen","60.0000"
"FA_YD_876TG","linenthings","60.0000"
"FA_YD_876TG_GROUP","purelinen",NULL
"FA_YD_876TG_GROUP","linenthings",NULL
"F_PE_903N","linenthings","240.0000"
"GC_ANNIVERSARY","linenthings","0.0000"
"GC_BIRHTDAY","linenthings","0.0000"
"GC_SPECIAL","linenthings","0.0000"
"GC_WEDDING","linenthings","0.0000"
"HD_912H_60x60","linenthings","150.0000"
"HD_912T_60x60","linenthings","150.0000"
"HD_CH_C","purelinen",NULL
"HD_CH_C","linenthings",NULL
"HD_CH_CN146X220","purelinen","315.0000"
"HD_CH_CN146X220","linenthings","400.0000"
"HD_CH_CN146X300","purelinen","360.0000"
"HD_CH_CN146X300","linenthings","465.0000"
"HD_CH_CW146X220","purelinen","315.0000"
"HD_CH_CW146X220","linenthings","400.0000"
"HD_CH_CW146X260","purelinen","340.0000"
"HD_CH_CW146X260","linenthings","430.0000"
"HD_CH_CW146X300","purelinen","360.0000"
"HD_CH_CW146X300","linenthings","465.0000"
"HD_CH_N146X260","purelinen","340.0000"
"HD_CH_N146X260","linenthings","430.0000"
"HD_COP_CG220","purelinen","315.0000"
"HD_COP_CG220","linenthings","400.0000"
"HD_COP_CG260","purelinen","340.0000"
"HD_COP_CG260","linenthings","430.0000"
"HD_COP_CG300","purelinen","360.0000"
"HD_COP_CG300","linenthings","465.0000"
"HD_COP_OG260","purelinen","340.0000"
"HD_COP_OG260","linenthings","430.0000"
"HD_COP_OG300","purelinen","360.0000"
"HD_COP_OG300","linenthings","465.0000"
"HD_COP_OP220","purelinen","315.0000"
"HD_COP_OP220","linenthings","400.0000"
"HD_COP_WB220","purelinen","315.0000"
"HD_COP_WB220","linenthings","400.0000"
"HD_COP_WB260","purelinen","340.0000"
"HD_COP_WB260","linenthings","430.0000"
"HD_COP_WB300","purelinen","360.0000"
"HD_COP_WB300","linenthings","465.0000"
"HD_COP_WN220","purelinen","315.0000"
"HD_COP_WN220","linenthings","400.0000"
"HD_COP_WN260","purelinen","340.0000"
"HD_COP_WN260","linenthings","430.0000"
"HD_COP_WN300","purelinen","360.0000"
"HD_COP_WN300","linenthings","465.0000"
"HD_FEL_CUAB45X45","purelinen","35.0000"
"HD_FEL_CUAB45X45","linenthings","79.9900"
"HD_FEL_CUCH45X45","purelinen","35.0000"
"HD_FEL_CUCH45X45","linenthings","79.9900"
"HD_FEL_CUFN45X45","purelinen","35.0000"
"HD_FEL_CUFN45X45","linenthings","79.9900"
"HD_GEN_CUG","purelinen","45.0000"
"HD_GEN_CUG","linenthings","99.9900"
"HD_GEN_TG","purelinen","99.0000"
"HD_GEN_TG","linenthings","219.9900"
"HD_GLAS_N146x280","purelinen","220.0000"
"HD_GLAS_N146x280","linenthings","370.0000"
"HD_GLAS_N146x300","purelinen","230.0000"
"HD_GLAS_N146x300","linenthings","380.0000"
"HD_GLAS_N_146X220","purelinen","200.0000"
"HD_GLAS_N_146X220","linenthings","350.0000"
"HD_GUELL_CU50","purelinen","40.0000"
"HD_GUELL_CU50","linenthings","160.0000"
"HD_GUELL_TR150","purelinen","99.0000"
"HD_GUELL_TR150","linenthings","250.0000"
"HD_GUELL_TR220","purelinen","140.0000"
"HD_GUELL_TR220","linenthings","400.0000"
"HD_GUELL_TR260","purelinen","160.0000"
"HD_GUELL_TR260","linenthings","500.0000"
"HD_HAMP","purelinen",NULL
"HD_HAMP","linenthings",NULL
"HD_HAMP_CC146x220","purelinen","315.0000"
"HD_HAMP_CC146x220","linenthings","400.0000"
"HD_HAMP_CC146x260","purelinen","340.0000"
"HD_HAMP_CC146x260","linenthings","430.0000"
"HD_HAMP_CC146x300","purelinen","360.0000"
"HD_HAMP_CC146x300","linenthings","465.0000"
"HD_HAMP_CN146x220","purelinen","315.0000"
"HD_HAMP_CN146x220","linenthings","400.0000"
"HD_HAMP_CN146x260","purelinen","340.0000"
"HD_HAMP_CN146x260","linenthings","430.0000"
"HD_HAMP_CN146x300","purelinen","360.0000"
"HD_HAMP_CN146x300","linenthings","465.0000"
