Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,,,Product Image 1 Url,Product Image 2 Url
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Size 180X180  ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Size 180X180 ,Size,TCB180,,,,NA_B_TCB180,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Size 180X250  ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Size 180X250 ,Size,TCB250,,,,NA_B_TCB250,,FALSE,TRUE,,,,,,,,,,400,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Size 180X280  ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Size 180X280 ,Size,TCB280,,,,NA_B_TCB280,,FALSE,TRUE,,,,,,,,,,450,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Size 180X360  ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Size 180X360,Size,TCB320,,,,NA_B_TCB320,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Colour Black Size 180x400,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Colour Black Size 180x400,Size,TCB400,,,,NA_B_TCB400,,FALSE,TRUE,,,,,,,,,,700,,,,
,na-he-n,Heritage Napkins ,,BISTRO Runner Colour Black Size 50X180 Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Runner Colour Black Size 50X180 ,Size,RB,,,,NA_B_RB,,FALSE,TRUE,,,,,,,,,,90,,,,
,na-he-n,Heritage Napkins ,,BISTRO Placemats  Colour Black Size 35X50 Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Placemats  Colour Black Size 35X50,Size,PMB,,,,NA_B_PMB,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-he-n,Heritage Napkins ,,Bistro Napkins Colour Black Size 50x50,published,,,,,,,,,,,,,TRUE,,,Heritage Napkins Colour Black Size 50x50  ,Size,NAB50,,,,NA_B_NAB50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour Black Size 60X60 Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Black Size 60X60 ,Size,NAB60,,,,NA_B_NAB60,,FALSE,TRUE,,,,,,,,,,50,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Size 180X320  ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Size 180X320 ,Size,TCB320.,,,,NA_B_TCB320.,,FALSE,TRUE,,,,,,,,,,480,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour Black Size 45X45 Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Black Size 45X45 ,Size,NAB45,,,,NA_B_NAB45,,FALSE,TRUE,,,,,,,,,,30,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour Optical White Size 45X45 Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Optical White Size 45X45 ,Size,NAW45,,,,NA_B_NAW45,,FALSE,TRUE,,,,,,,,,,30,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour Natural Size 45X45 Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Natural Size 45X45 ,Size,NAN45,,,,NA_B_NAN45,,FALSE,TRUE,,,,,,,,,,30,,,,
,na-he-n,Heritage Napkins ,,BISTRO Coasters Colour Optical White Size  12X12 cm Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,Heritage Coasters Colour Optical White Size 12x12,Size,COW12,,,,NA_B_COW12,,FALSE,TRUE,,,,,,,,,,12,,,,
,na-he-n,Heritage Napkins ,,Bistro Coasters Colour Black Size 11x11,published,,,,,,,,,,,,,TRUE,,,Heritage Coasters Colour Black Size 12x12,Size,CB12,,,,NA_B_CB12,,FALSE,TRUE,,,,,,,,,,12,,,,
,na-he-n,Heritage Napkins ,,Bistro Cocktail Napkins Colour Oyster Size 22x22,published,,,,,,,,,,,,,TRUE,,,Heritage Cocktail Napkins Colour Oyster Size 22x22,Size,CNOY22,,,,NA_B_CNOY22,,FALSE,TRUE,,,,,,,,,,20,,,,
,na-he-n,Heritage Napkins ,,BISTRO Coasters Colour Natural Size 12X12 cm Composition 100% Linen  ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Coasters Colour Natural Size 12X12 cm ,Size,CN12,,,,NA_B_CN12,,FALSE,TRUE,,,,,,,,,,12,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Optical White Round Diameter 270 ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Optical White Round Diameter 270 ,Size,TCWR270,,,,NA_B_TCWR270,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Round Diameter 270 ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Round Diameter 270 ,Size,TCBR270,,,,NA_B_TCBR270,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour  Natural Round Diameter 220 ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth  Colour Natural Round Diameter 220 ,Size,TCSNR270,,,,NA_B_TCSNR270,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour Natural Size 40x40 Composition 100% Linen ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Natural Size 40x40 ,Size,NAN40,,,,NA_B_NAN40,,FALSE,TRUE,,,,,,,,,,7.5,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour optical White Size 40x40 Composition 100% Linen ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Optical White Size 40x40 ,Size,NAW40,,,,NA_B_NAW40,,FALSE,TRUE,,,,,,,,,,7.5,,,,
,na-he-n,Heritage Napkins ,,BISTRO Napkins Colour Black Size 40x40 Composition 100% Linen ,published,,,,,,,,,,,,,TRUE,,,HERITAGE Napkins Colour Black Size 40x40 ,Size,NAB40,,,,NA_B_NAB40,,FALSE,TRUE,,,,,,,,,,7.5,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Natural Size 180X500,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Natural Size 180X500,Size,TCN500,,,,NA_B_TCN500,,FALSE,TRUE,,,,,,,,,,800,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Black Size 180x500,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Black Size 180x500,Size,TCB500,,,,NA_B_TCB500,,FALSE,TRUE,,,,,,,,,,800,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Optical White Size 150X270 ,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Optical White Size 150X270,Size,TC150x270,,,,NA_B_TC150x270,,FALSE,TRUE,,,,,,,,,,800,,,,
,na-he-n,Heritage Napkins ,,Bistro Tablecloth Composition 100% linen Colour Optical White Size 180X265,published,,,,,,,,,,,,,TRUE,,,Heritage Tablecloth Composition 100% linen Colour Optical White Size 180X265,Size,TC180X265,,,,NA_B_TC180X265,,FALSE,TRUE,,,,,,,,,,440,,,,
,na-is-n,In Style Napkins,,In Style Napkins,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched  Colour French Navy Size 45x45,Size,NAN45,,,,NA_IS_NAN45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Pearl Blue Size 45x45,Size,NAPB45,,,,NA_IS_NAPB45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins Single Hem Stitched Colour Taupe Grey Size 45x45,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Taupe Grey Size 45x45,Size,NATG45,,,,NA_IS_NATG45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins Single Hem Stitched Colour Denim Size 45x45,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Denim Size 45x45,Size,NAD45,,,,NA_IS_NAD45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins Single Hem Stitched Colour Citron Size 45x45,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Citron Size 45x45,Size,NACI45,,,,NA_IS_NACI45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins Single Hem Stitched Colour Cobalt Size 45x45,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Cobalt Size 45x45,Size,NA_CO45,,,,NA_IS_NA_CO45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins Single Hem Stitched Colour Opal Grey Size 45x45,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Opal Grey Size 45x45,Size,NAOG45,,,,NA_IS_NAOG45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Napkins Single Hem Stitched Colour Cabernet Grape Size 45x45,published,,,,,,,,,,,,,TRUE,,,In Style Napkins Single Hem Stitched Colour Cabernet Grape Size 45x45,Size,NASP45,,,,NA_IS_NASP45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x146  ,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x146  ,Size,TCOP142x142,,,,NA_IS_TCOP142x142,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x250,Size,TCOP146x250,,,,NA_IS_TCOP146x250,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x280,Size,TCOG146x280,,,,NA_IS_TCOG146x280,,FALSE,TRUE,,,,,,,,,,720,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x320,Size,TCOG320,,,,NA_IS_TCOG320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x360,Size,TCOP146x360,,,,NA_IS_TCOP146x360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,"In Style Tablecloth Colour Opal Grey Plain Style Size 146x400",published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x400,Size,TCOG146x400,,,,NA_IS_TCOG146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey Plain Style Size 146x500,Size,TCOG146x500,,,,NA_IS_TCOG146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x146,Size,TCTG146x146,,,,NA_IS_TCTG146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x250,Size,TCTG146x250,,,,NA_IS_TCTG146x250,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x280,Size,TCTG146x280,,,,NA_IS_TCTG146x280,,FALSE,TRUE,,,,,,,,,,720,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x320,Size,TCTG146x320,,,,NA_IS_TCTG146x320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x360,Size,TCTG146x360,,,,NA_IS_TCTG146x360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x400,Size,TCTG146x400,,,,NA_IS_TCTG146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Taupe Grey Plain Style Size 146x500,Size,TCTG146x500,,,,NA_IS_TCTG146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x146,Size,TCS146x146,,,,NA_IS_TCS146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x250,Size,TCS146x250,,,,NA_IS_TCS146x250,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x280,Size,TCS146x280,,,,NA_IS_TCS146x280,,FALSE,TRUE,,,,,,,,,,720,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x320,Size,TCS146x320,,,,NA_IS_TCS146x320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x360,Size,TCS146X360,,,,NA_IS_TCS146X360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x400,Size,TCS146x400,,,,NA_IS_TCS146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cabernet Grape Plain Style Size 146x500,Size,TCS146x500,,,,NA_IS_TCS146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x146,Size,TCD146x146,,,,NA_IS_TCD146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x250,Size,TCD146x250,,,,NA_IS_TCD146x250,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x280,Size,TCD146x280,,,,NA_IS_TCD146x280,,FALSE,TRUE,,,,,,,,,,820,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x320,Size,TCD320,,,,NA_IS_TCD320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x360,Size,TCD146x360,,,,NA_IS_TCD146x360,,FALSE,TRUE,,,,,,,,,,1060,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x400,Size,TCD400,,,,NA_IS_TCD400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Denim Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Denim Plain Style Size 146x500,Size,TCD146x500,,,,NA_IS_TCD146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x146,Size,TCAR146x146,,,,NA_IS_TCAR146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x250,Size,TCAB146x250,,,,NA_IS_TCAB146x250,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x280,Size,TCAB146x280,,,,NA_IS_TCAB146x280,,FALSE,TRUE,,,,,,,,,,720,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x320,Size,TCAB146x320,,,,NA_IS_TCAB146x320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x360,Size,TCAB146x360,,,,NA_IS_TCAB146x360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x400,Size,TCAB146x400,,,,NA_IS_TCAB146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Arctic Blue Plain Style Size 146x500,Size,TCAB146x500,,,,NA_IS_TCAB146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x146,Size,TCFN146x146,,,,NA_IS_TCFN146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x250,Size,TCFN146x250,,,,NA_IS_TCFN146x250,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x280,Size,TCFN146x280,,,,NA_IS_TCFN146x280,,FALSE,TRUE,,,,,,,,,,720,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x320,Size,TCFN146x320,,,,NA_IS_TCFN146x320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x360,Size,TCFN146x360,,,,NA_IS_TCFN146x360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x400,Size,TCFN146x400,,,,NA_IS_TCFN146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour French Navy Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour French Navy Plain Style Size 146x500,Size,TCFN146x500,,,,NA_IS_TCFN146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cobalt Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cobalt Plain Style Size 146x146,Size,TCC146x146,,,,NA_IS_TCC146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cobalt Plain Style Size 146x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cobalt Plain Style Size 146x280,Size,TCC146x280,,,,NA_IS_TCC146x280,,FALSE,TRUE,,,,,,,,,,720,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cobalt Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cobalt Plain Style Size 146x320,Size,TCC146x320,,,,NA_IS_TCC146x320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cobalt Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cobalt Plain Style Size 146x360,Size,TCC146x360,,,,NA_IS_TCC146x360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cobalt Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cobalt Plain Style Size 146x400,Size,TCC146x400,,,,NA_IS_TCC146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Cobalt Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Cobalt Plain Style Size 146x500,Size,TCC146x500,,,,NA_IS_TCC146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Citron Plain Style Size 146x146,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Citron Plain Style Size 146x146,Size,TCCI146x146,,,,NA_IS_TCCI146x146,,FALSE,TRUE,,,,,,,,,,460,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Citron Plain Style Size 146x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Citron Plain Style Size 146x320,Size,TCCI146x320,,,,NA_IS_TCCI146x320,,FALSE,TRUE,,,,,,,,,,840,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Citron Plain Style Size 146x360,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Citron Plain Style Size 146x360,Size,TCCI146x360,,,,NA_IS_TCCI146x360,,FALSE,TRUE,,,,,,,,,,920,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Citron Plain Style Size 146x400,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Citron Plain Style Size 146x400,Size,TCCI146x400,,,,NA_IS_TCCI146x400,,FALSE,TRUE,,,,,,,,,,1020,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Citron Plain Style Size 146x500,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Citron Plain Style Size 146x500,Size,TCCI146x500,,,,NA_IS_TCCI146x500,,FALSE,TRUE,,,,,,,,,,1220,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x200,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x200,Size,TCOG200x200,,,,NA_IS_TCOG200x200,,FALSE,TRUE,,,,,,,,,,660,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x250,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x250,Size,TCOG200x250,,,,NA_IS_TCOG200x250,,FALSE,TRUE,,,,,,,,,,760,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x280,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x280,Size,TCOG200x280,,,,NA_IS_TCOG200x280,,FALSE,TRUE,,,,,,,,,,820,,,,
,na-is-n,In Style Napkins,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x320,published,,,,,,,,,,,,,TRUE,,,In Style Tablecloth Colour Opal Grey with side boarders style Size 200x320,Size,TCOG200x320,,,,NA_IS_TCOG200x320,,FALSE,TRUE,,,,,,,,,,840,,,,
